switch_id,timestamp,power_consumption
rf_01,2025-04-20 23:06:21,76.13
dw_01,2025-04-20 23:06:21,0.0
sp_01,2025-04-20 23:06:21,229.01
sp_02,2025-04-20 23:06:21,0.0
sp_03,2025-04-20 23:06:21,0.0
sp_04,2025-04-20 23:06:21,0.0
sp_05,2025-04-20 23:06:21,0.0
sp_06,2025-04-20 23:06:21,0.0
sp_07,2025-04-20 23:06:21,161.19
wm_01,2025-04-20 23:06:21,0.0
tv_01,2025-04-20 23:06:21,104.6
B_01,2025-04-20 23:06:21,0.0
B_02,2025-04-20 23:06:21,0.0
B_03,2025-04-20 23:06:21,97.2
B_04,2025-04-20 23:06:21,57.6
B_05,2025-04-20 23:06:21,55.45
B_06,2025-04-20 23:06:21,64.82
B_07,2025-04-20 23:06:21,68.44
B_08,2025-04-20 23:06:21,127.55
B_09,2025-04-20 23:06:21,112.81
B_10,2025-04-20 23:06:21,111.1
ac_01,2025-04-20 23:36:21,0.0
ac_02,2025-04-20 23:36:21,262.02
ac_03,2025-04-20 23:36:21,630.02
ac_04,2025-04-20 23:36:21,606.21
mw_01,2025-04-20 23:36:21,0.0
rf_01,2025-04-20 23:36:21,50.22
dw_01,2025-04-20 23:36:21,0.0
sp_01,2025-04-20 23:36:21,344.94
sp_02,2025-04-20 23:36:21,0.0
sp_03,2025-04-20 23:36:21,0.0
sp_04,2025-04-20 23:36:21,0.0
sp_05,2025-04-20 23:36:21,0.0
sp_06,2025-04-20 23:36:21,0.0
sp_07,2025-04-20 23:36:21,299.34
wm_01,2025-04-20 23:36:21,0.0
tv_01,2025-04-20 23:36:21,137.99
B_01,2025-04-20 23:36:21,0.0
B_02,2025-04-20 23:36:21,0.0
B_03,2025-04-20 23:36:21,93.87
B_04,2025-04-20 23:36:21,71.89
B_05,2025-04-20 23:36:21,63.74
B_06,2025-04-20 23:36:21,68.86
B_07,2025-04-20 23:36:21,82.09
B_08,2025-04-20 23:36:21,119.68
B_09,2025-04-20 23:36:21,127.99
B_10,2025-04-20 23:36:21,106.66
ac_01,2025-04-21 00:06:21,251.35
ac_02,2025-04-21 00:06:21,0.0
ac_03,2025-04-21 00:06:21,0.0
ac_04,2025-04-21 00:06:21,0.0
mw_01,2025-04-21 00:06:21,0.0
rf_01,2025-04-21 00:06:21,43.62
dw_01,2025-04-21 00:06:21,0.0
sp_01,2025-04-21 00:06:21,205.72
sp_02,2025-04-21 00:06:21,0.0
sp_03,2025-04-21 00:06:21,0.0
sp_04,2025-04-21 00:06:21,0.0
sp_05,2025-04-21 00:06:21,0.0
sp_06,2025-04-21 00:06:21,0.0
sp_07,2025-04-21 00:06:21,210.83
wm_01,2025-04-21 00:06:21,0.0
tv_01,2025-04-21 00:06:21,0.0
B_01,2025-04-21 00:06:21,0.0
B_02,2025-04-21 00:06:21,0.0
B_03,2025-04-21 00:06:21,68.82
B_04,2025-04-21 00:06:21,20.75
B_05,2025-04-21 00:06:21,45.87
B_06,2025-04-21 00:06:21,25.66
B_07,2025-04-21 00:06:21,68.47
B_08,2025-04-21 00:06:21,0.0
B_09,2025-04-21 00:06:21,0.0
B_10,2025-04-21 00:06:21,0.0
ac_01,2025-04-21 00:36:21,308.93
ac_02,2025-04-21 00:36:21,248.81
ac_03,2025-04-21 00:36:21,0.0
ac_04,2025-04-21 00:36:21,0.0
mw_01,2025-04-21 00:36:21,0.0
rf_01,2025-04-21 00:36:21,40.24
dw_01,2025-04-21 00:36:21,0.0
sp_01,2025-04-21 00:36:21,0.0
sp_02,2025-04-21 00:36:21,0.0
sp_03,2025-04-21 00:36:21,0.0
sp_04,2025-04-21 00:36:21,0.0
sp_05,2025-04-21 00:36:21,0.0
sp_06,2025-04-21 00:36:21,0.0
sp_07,2025-04-21 00:36:21,0.0
wm_01,2025-04-21 00:36:21,0.0
tv_01,2025-04-21 00:36:21,0.0
B_01,2025-04-21 00:36:21,0.0
B_02,2025-04-21 00:36:21,0.0
B_03,2025-04-21 00:36:21,34.05
B_04,2025-04-21 00:36:21,51.42
B_05,2025-04-21 00:36:21,37.11
B_06,2025-04-21 00:36:21,29.82
B_07,2025-04-21 00:36:21,40.38
B_08,2025-04-21 00:36:21,0.0
B_09,2025-04-21 00:36:21,0.0
B_10,2025-04-21 00:36:21,0.0
ac_01,2025-04-21 01:06:21,331.73
ac_02,2025-04-21 01:06:21,0.0
ac_03,2025-04-21 01:06:21,0.0
ac_04,2025-04-21 01:06:21,0.0
mw_01,2025-04-21 01:06:21,0.0
rf_01,2025-04-21 01:06:21,53.69
dw_01,2025-04-21 01:06:21,0.0
sp_01,2025-04-21 01:06:21,0.0
sp_02,2025-04-21 01:06:21,0.0
sp_03,2025-04-21 01:06:21,0.0
sp_04,2025-04-21 01:06:21,0.0
sp_05,2025-04-21 01:06:21,0.0
sp_06,2025-04-21 01:06:21,0.0
sp_07,2025-04-21 01:06:21,0.0
wm_01,2025-04-21 01:06:21,0.0
tv_01,2025-04-21 01:06:21,0.0
B_01,2025-04-21 01:06:21,0.0
B_02,2025-04-21 01:06:21,0.0
B_03,2025-04-21 01:06:21,41.87
B_04,2025-04-21 01:06:21,33.9
B_05,2025-04-21 01:06:21,74.7
B_06,2025-04-21 01:06:21,57.23
B_07,2025-04-21 01:06:21,22.51
B_08,2025-04-21 01:06:21,0.0
B_09,2025-04-21 01:06:21,0.0
B_10,2025-04-21 01:06:21,0.0
ac_01,2025-04-21 01:36:21,0.0
ac_02,2025-04-21 01:36:21,315.18
ac_03,2025-04-21 01:36:21,0.0
ac_04,2025-04-21 01:36:21,0.0
mw_01,2025-04-21 01:36:21,0.0
rf_01,2025-04-21 01:36:21,41.28
dw_01,2025-04-21 01:36:21,0.0
sp_01,2025-04-21 01:36:21,0.0
sp_02,2025-04-21 01:36:21,0.0
sp_03,2025-04-21 01:36:21,0.0
sp_04,2025-04-21 01:36:21,0.0
sp_05,2025-04-21 01:36:21,0.0
sp_06,2025-04-21 01:36:21,0.0
sp_07,2025-04-21 01:36:21,0.0
wm_01,2025-04-21 01:36:21,0.0
tv_01,2025-04-21 01:36:21,0.0
B_01,2025-04-21 01:36:21,0.0
B_02,2025-04-21 01:36:21,0.0
B_03,2025-04-21 01:36:21,44.51
B_04,2025-04-21 01:36:21,39.76
B_05,2025-04-21 01:36:21,33.72
B_06,2025-04-21 01:36:21,77.22
B_07,2025-04-21 01:36:21,21.56
B_08,2025-04-21 01:36:21,0.0
B_09,2025-04-21 01:36:21,0.0
B_10,2025-04-21 01:36:21,0.0
ac_01,2025-04-21 02:06:21,210.85
ac_02,2025-04-21 02:06:21,278.57
ac_03,2025-04-21 02:06:21,0.0
ac_04,2025-04-21 02:06:21,0.0
mw_01,2025-04-21 02:06:21,0.0
rf_01,2025-04-21 02:06:21,45.99
dw_01,2025-04-21 02:06:21,0.0
sp_01,2025-04-21 02:06:21,133.05
sp_02,2025-04-21 02:06:21,206.08
sp_03,2025-04-21 02:06:21,0.0
sp_04,2025-04-21 02:06:21,0.0
sp_05,2025-04-21 02:06:21,0.0
sp_06,2025-04-21 02:06:21,0.0
sp_07,2025-04-21 02:06:21,0.0
wm_01,2025-04-21 02:06:21,0.0
tv_01,2025-04-21 02:06:21,0.0
B_01,2025-04-21 02:06:21,0.0
B_02,2025-04-21 02:06:21,0.0
B_03,2025-04-21 02:06:21,34.15
B_04,2025-04-21 02:06:21,58.17
B_05,2025-04-21 02:06:21,66.92
B_06,2025-04-21 02:06:21,43.34
B_07,2025-04-21 02:06:21,76.35
B_08,2025-04-21 02:06:21,0.0
B_09,2025-04-21 02:06:21,0.0
B_10,2025-04-21 02:06:21,0.0
ac_01,2025-04-21 02:36:21,260.85
ac_02,2025-04-21 02:36:21,0.0
ac_03,2025-04-21 02:36:21,0.0
ac_04,2025-04-21 02:36:21,0.0
mw_01,2025-04-21 02:36:21,0.0
rf_01,2025-04-21 02:36:21,57.85
dw_01,2025-04-21 02:36:21,0.0
sp_01,2025-04-21 02:36:21,0.0
sp_02,2025-04-21 02:36:21,0.0
sp_03,2025-04-21 02:36:21,0.0
sp_04,2025-04-21 02:36:21,0.0
sp_05,2025-04-21 02:36:21,0.0
sp_06,2025-04-21 02:36:21,0.0
sp_07,2025-04-21 02:36:21,0.0
wm_01,2025-04-21 02:36:21,0.0
tv_01,2025-04-21 02:36:21,0.0
B_01,2025-04-21 02:36:21,0.0
B_02,2025-04-21 02:36:21,0.0
B_03,2025-04-21 02:36:21,75.7
B_04,2025-04-21 02:36:21,23.08
B_05,2025-04-21 02:36:21,49.73
B_06,2025-04-21 02:36:21,27.37
B_07,2025-04-21 02:36:21,34.9
B_08,2025-04-21 02:36:21,0.0
B_09,2025-04-21 02:36:21,0.0
B_10,2025-04-21 02:36:21,0.0
ac_01,2025-04-21 03:06:21,0.0
ac_02,2025-04-21 03:06:21,314.19
ac_03,2025-04-21 03:06:21,0.0
ac_04,2025-04-21 03:06:21,0.0
mw_01,2025-04-21 03:06:21,0.0
rf_01,2025-04-21 03:06:21,54.14
dw_01,2025-04-21 03:06:21,0.0
sp_01,2025-04-21 03:06:21,0.0
sp_02,2025-04-21 03:06:21,0.0
sp_03,2025-04-21 03:06:21,0.0
sp_04,2025-04-21 03:06:21,0.0
sp_05,2025-04-21 03:06:21,0.0
sp_06,2025-04-21 03:06:21,0.0
sp_07,2025-04-21 03:06:21,0.0
wm_01,2025-04-21 03:06:21,0.0
tv_01,2025-04-21 03:06:21,0.0
B_01,2025-04-21 03:06:21,0.0
B_02,2025-04-21 03:06:21,0.0
B_03,2025-04-21 03:06:21,20.25
B_04,2025-04-21 03:06:21,61.68
B_05,2025-04-21 03:06:21,40.0
B_06,2025-04-21 03:06:21,27.95
B_07,2025-04-21 03:06:21,78.05
B_08,2025-04-21 03:06:21,0.0
B_09,2025-04-21 03:06:21,0.0
B_10,2025-04-21 03:06:21,0.0
ac_01,2025-04-21 03:36:21,300.8
ac_02,2025-04-21 03:36:21,344.89
ac_03,2025-04-21 03:36:21,331.59
ac_04,2025-04-21 03:36:21,0.0
mw_01,2025-04-21 03:36:21,0.0
rf_01,2025-04-21 03:36:21,51.55
dw_01,2025-04-21 03:36:21,0.0
sp_01,2025-04-21 03:36:21,0.0
sp_02,2025-04-21 03:36:21,265.7
sp_03,2025-04-21 03:36:21,0.0
sp_04,2025-04-21 03:36:21,0.0
sp_05,2025-04-21 03:36:21,0.0
sp_06,2025-04-21 03:36:21,0.0
sp_07,2025-04-21 03:36:21,0.0
wm_01,2025-04-21 03:36:21,0.0
tv_01,2025-04-21 03:36:21,0.0
B_01,2025-04-21 03:36:21,0.0
B_02,2025-04-21 03:36:21,0.0
B_03,2025-04-21 03:36:21,46.29
B_04,2025-04-21 03:36:21,31.26
B_05,2025-04-21 03:36:21,27.63
B_06,2025-04-21 03:36:21,28.24
B_07,2025-04-21 03:36:21,39.78
B_08,2025-04-21 03:36:21,0.0
B_09,2025-04-21 03:36:21,0.0
B_10,2025-04-21 03:36:21,0.0
ac_01,2025-04-21 04:06:21,250.84
ac_02,2025-04-21 04:06:21,265.95
ac_03,2025-04-21 04:06:21,543.44
ac_04,2025-04-21 04:06:21,0.0
mw_01,2025-04-21 04:06:21,0.0
rf_01,2025-04-21 04:06:21,44.7
dw_01,2025-04-21 04:06:21,0.0
sp_01,2025-04-21 04:06:21,0.0
sp_02,2025-04-21 04:06:21,0.0
sp_03,2025-04-21 04:06:21,0.0
sp_04,2025-04-21 04:06:21,0.0
sp_05,2025-04-21 04:06:21,0.0
sp_06,2025-04-21 04:06:21,0.0
sp_07,2025-04-21 04:06:21,116.6
wm_01,2025-04-21 04:06:21,0.0
tv_01,2025-04-21 04:06:21,0.0
B_01,2025-04-21 04:06:21,0.0
B_02,2025-04-21 04:06:21,0.0
B_03,2025-04-21 04:06:21,24.24
B_04,2025-04-21 04:06:21,39.23
B_05,2025-04-21 04:06:21,45.61
B_06,2025-04-21 04:06:21,29.76
B_07,2025-04-21 04:06:21,59.55
B_08,2025-04-21 04:06:21,0.0
B_09,2025-04-21 04:06:21,0.0
B_10,2025-04-21 04:06:21,0.0
ac_01,2025-04-21 04:36:21,315.17
ac_02,2025-04-21 04:36:21,268.74
ac_03,2025-04-21 04:36:21,397.01
ac_04,2025-04-21 04:36:21,0.0
mw_01,2025-04-21 04:36:21,0.0
rf_01,2025-04-21 04:36:21,76.04
dw_01,2025-04-21 04:36:21,0.0
sp_01,2025-04-21 04:36:21,0.0
sp_02,2025-04-21 04:36:21,0.0
sp_03,2025-04-21 04:36:21,0.0
sp_04,2025-04-21 04:36:21,0.0
sp_05,2025-04-21 04:36:21,0.0
sp_06,2025-04-21 04:36:21,0.0
sp_07,2025-04-21 04:36:21,0.0
wm_01,2025-04-21 04:36:21,0.0
tv_01,2025-04-21 04:36:21,0.0
B_01,2025-04-21 04:36:21,0.0
B_02,2025-04-21 04:36:21,0.0
B_03,2025-04-21 04:36:21,26.42
B_04,2025-04-21 04:36:21,59.46
B_05,2025-04-21 04:36:21,38.18
B_06,2025-04-21 04:36:21,61.64
B_07,2025-04-21 04:36:21,48.73
B_08,2025-04-21 04:36:21,0.0
B_09,2025-04-21 04:36:21,0.0
B_10,2025-04-21 04:36:21,0.0
ac_01,2025-04-21 05:06:21,0.0
ac_02,2025-04-21 05:06:21,0.0
ac_03,2025-04-21 05:06:21,393.79
ac_04,2025-04-21 05:06:21,0.0
mw_01,2025-04-21 05:06:21,0.0
rf_01,2025-04-21 05:06:21,68.68
dw_01,2025-04-21 05:06:21,0.0
sp_01,2025-04-21 05:06:21,0.0
sp_02,2025-04-21 05:06:21,0.0
sp_03,2025-04-21 05:06:21,0.0
sp_04,2025-04-21 05:06:21,0.0
sp_05,2025-04-21 05:06:21,0.0
sp_06,2025-04-21 05:06:21,0.0
sp_07,2025-04-21 05:06:21,0.0
wm_01,2025-04-21 05:06:21,0.0
tv_01,2025-04-21 05:06:21,0.0
B_01,2025-04-21 05:06:21,0.0
B_02,2025-04-21 05:06:21,0.0
B_03,2025-04-21 05:06:21,72.15
B_04,2025-04-21 05:06:21,79.54
B_05,2025-04-21 05:06:21,65.82
B_06,2025-04-21 05:06:21,20.82
B_07,2025-04-21 05:06:21,63.2
B_08,2025-04-21 05:06:21,0.0
B_09,2025-04-21 05:06:21,0.0
B_10,2025-04-21 05:06:21,0.0
ac_01,2025-04-21 05:36:21,223.77
ac_02,2025-04-21 05:36:21,240.58
ac_03,2025-04-21 05:36:21,347.91
ac_04,2025-04-21 05:36:21,0.0
mw_01,2025-04-21 05:36:21,0.0
rf_01,2025-04-21 05:36:21,74.93
dw_01,2025-04-21 05:36:21,0.0
sp_01,2025-04-21 05:36:21,0.0
sp_02,2025-04-21 05:36:21,0.0
sp_03,2025-04-21 05:36:21,0.0
sp_04,2025-04-21 05:36:21,0.0
sp_05,2025-04-21 05:36:21,0.0
sp_06,2025-04-21 05:36:21,0.0
sp_07,2025-04-21 05:36:21,0.0
wm_01,2025-04-21 05:36:21,0.0
tv_01,2025-04-21 05:36:21,0.0
B_01,2025-04-21 05:36:21,0.0
B_02,2025-04-21 05:36:21,0.0
B_03,2025-04-21 05:36:21,35.51
B_04,2025-04-21 05:36:21,26.69
B_05,2025-04-21 05:36:21,41.65
B_06,2025-04-21 05:36:21,29.64
B_07,2025-04-21 05:36:21,69.35
B_08,2025-04-21 05:36:21,0.0
B_09,2025-04-21 05:36:21,0.0
B_10,2025-04-21 05:36:21,0.0
ac_01,2025-04-21 06:06:21,331.83
ac_02,2025-04-21 06:06:21,311.58
ac_03,2025-04-21 06:06:21,304.55
ac_04,2025-04-21 06:06:21,0.0
mw_01,2025-04-21 06:06:21,0.0
rf_01,2025-04-21 06:06:21,51.85
dw_01,2025-04-21 06:06:21,0.0
sp_01,2025-04-21 06:06:21,163.15
sp_02,2025-04-21 06:06:21,0.0
sp_03,2025-04-21 06:06:21,0.0
sp_04,2025-04-21 06:06:21,0.0
sp_05,2025-04-21 06:06:21,0.0
sp_06,2025-04-21 06:06:21,0.0
sp_07,2025-04-21 06:06:21,0.0
wm_01,2025-04-21 06:06:21,0.0
tv_01,2025-04-21 06:06:21,0.0
B_01,2025-04-21 06:06:21,0.0
B_02,2025-04-21 06:06:21,0.0
B_03,2025-04-21 06:06:21,22.68
B_04,2025-04-21 06:06:21,20.48
B_05,2025-04-21 06:06:21,35.48
B_06,2025-04-21 06:06:21,76.1
B_07,2025-04-21 06:06:21,35.13
B_08,2025-04-21 06:06:21,0.0
B_09,2025-04-21 06:06:21,0.0
B_10,2025-04-21 06:06:21,0.0
ac_01,2025-04-21 06:36:21,296.91
ac_02,2025-04-21 06:36:21,0.0
ac_03,2025-04-21 06:36:21,543.03
ac_04,2025-04-21 06:36:21,257.54
mw_01,2025-04-21 06:36:21,0.0
rf_01,2025-04-21 06:36:21,44.4
dw_01,2025-04-21 06:36:21,0.0
sp_01,2025-04-21 06:36:21,208.63
sp_02,2025-04-21 06:36:21,0.0
sp_03,2025-04-21 06:36:21,0.0
sp_04,2025-04-21 06:36:21,0.0
sp_05,2025-04-21 06:36:21,0.0
sp_06,2025-04-21 06:36:21,0.0
sp_07,2025-04-21 06:36:21,264.18
wm_01,2025-04-21 06:36:21,0.0
tv_01,2025-04-21 06:36:21,0.0
B_01,2025-04-21 06:36:21,0.0
B_02,2025-04-21 06:36:21,0.0
B_03,2025-04-21 06:36:21,26.99
B_04,2025-04-21 06:36:21,26.91
B_05,2025-04-21 06:36:21,58.03
B_06,2025-04-21 06:36:21,76.4
B_07,2025-04-21 06:36:21,48.08
B_08,2025-04-21 06:36:21,0.0
B_09,2025-04-21 06:36:21,0.0
B_10,2025-04-21 06:36:21,0.0
ac_01,2025-04-21 07:06:21,0.0
ac_02,2025-04-21 07:06:21,0.0
ac_03,2025-04-21 07:06:21,557.13
ac_04,2025-04-21 07:06:21,276.7
mw_01,2025-04-21 07:06:21,0.0
rf_01,2025-04-21 07:06:21,64.68
dw_01,2025-04-21 07:06:21,0.0
sp_01,2025-04-21 07:06:21,0.0
sp_02,2025-04-21 07:06:21,0.0
sp_03,2025-04-21 07:06:21,0.0
sp_04,2025-04-21 07:06:21,278.44
sp_05,2025-04-21 07:06:21,0.0
sp_06,2025-04-21 07:06:21,0.0
sp_07,2025-04-21 07:06:21,0.0
wm_01,2025-04-21 07:06:21,0.0
tv_01,2025-04-21 07:06:21,0.0
B_01,2025-04-21 07:06:21,0.0
B_02,2025-04-21 07:06:21,0.0
B_03,2025-04-21 07:06:21,0.0
B_04,2025-04-21 07:06:21,0.0
B_05,2025-04-21 07:06:21,0.0
B_06,2025-04-21 07:06:21,0.0
B_07,2025-04-21 07:06:21,0.0
B_08,2025-04-21 07:06:21,0.0
B_09,2025-04-21 07:06:21,0.0
B_10,2025-04-21 07:06:21,0.0
ac_01,2025-04-21 07:36:21,0.0
ac_02,2025-04-21 07:36:21,191.47
ac_03,2025-04-21 07:36:21,546.87
ac_04,2025-04-21 07:36:21,0.0
mw_01,2025-04-21 07:36:21,0.0
rf_01,2025-04-21 07:36:21,77.48
dw_01,2025-04-21 07:36:21,0.0
sp_01,2025-04-21 07:36:21,0.0
sp_02,2025-04-21 07:36:21,0.0
sp_03,2025-04-21 07:36:21,0.0
sp_04,2025-04-21 07:36:21,208.63
sp_05,2025-04-21 07:36:21,0.0
sp_06,2025-04-21 07:36:21,225.81
sp_07,2025-04-21 07:36:21,0.0
wm_01,2025-04-21 07:36:21,0.0
tv_01,2025-04-21 07:36:21,0.0
B_01,2025-04-21 07:36:21,0.0
B_02,2025-04-21 07:36:21,0.0
B_03,2025-04-21 07:36:21,0.0
B_04,2025-04-21 07:36:21,0.0
B_05,2025-04-21 07:36:21,0.0
B_06,2025-04-21 07:36:21,0.0
B_07,2025-04-21 07:36:21,0.0
B_08,2025-04-21 07:36:21,0.0
B_09,2025-04-21 07:36:21,0.0
B_10,2025-04-21 07:36:21,0.0
ac_01,2025-04-21 08:06:21,0.0
ac_02,2025-04-21 08:06:21,0.0
ac_03,2025-04-21 08:06:21,342.58
ac_04,2025-04-21 08:06:21,229.41
mw_01,2025-04-21 08:06:21,0.0
rf_01,2025-04-21 08:06:21,52.7
dw_01,2025-04-21 08:06:21,0.0
sp_01,2025-04-21 08:06:21,0.0
sp_02,2025-04-21 08:06:21,0.0
sp_03,2025-04-21 08:06:21,108.54
sp_04,2025-04-21 08:06:21,0.0
sp_05,2025-04-21 08:06:21,0.0
sp_06,2025-04-21 08:06:21,167.98
sp_07,2025-04-21 08:06:21,0.0
wm_01,2025-04-21 08:06:21,0.0
tv_01,2025-04-21 08:06:21,0.0
B_01,2025-04-21 08:06:21,0.0
B_02,2025-04-21 08:06:21,0.0
B_03,2025-04-21 08:06:21,0.0
B_04,2025-04-21 08:06:21,0.0
B_05,2025-04-21 08:06:21,0.0
B_06,2025-04-21 08:06:21,0.0
B_07,2025-04-21 08:06:21,0.0
B_08,2025-04-21 08:06:21,0.0
B_09,2025-04-21 08:06:21,0.0
B_10,2025-04-21 08:06:21,0.0
ac_01,2025-04-21 08:36:21,192.67
ac_02,2025-04-21 08:36:21,0.0
ac_03,2025-04-21 08:36:21,436.67
ac_04,2025-04-21 08:36:21,239.16
mw_01,2025-04-21 08:36:21,0.0
rf_01,2025-04-21 08:36:21,79.08
dw_01,2025-04-21 08:36:21,0.0
sp_01,2025-04-21 08:36:21,0.0
sp_02,2025-04-21 08:36:21,0.0
sp_03,2025-04-21 08:36:21,0.0
sp_04,2025-04-21 08:36:21,0.0
sp_05,2025-04-21 08:36:21,0.0
sp_06,2025-04-21 08:36:21,0.0
sp_07,2025-04-21 08:36:21,0.0
wm_01,2025-04-21 08:36:21,0.0
tv_01,2025-04-21 08:36:21,0.0
B_01,2025-04-21 08:36:21,0.0
B_02,2025-04-21 08:36:21,0.0
B_03,2025-04-21 08:36:21,0.0
B_04,2025-04-21 08:36:21,0.0
B_05,2025-04-21 08:36:21,0.0
B_06,2025-04-21 08:36:21,0.0
B_07,2025-04-21 08:36:21,0.0
B_08,2025-04-21 08:36:21,0.0
B_09,2025-04-21 08:36:21,0.0
B_10,2025-04-21 08:36:21,0.0
ac_01,2025-04-21 09:06:21,0.0
ac_02,2025-04-21 09:06:21,0.0
ac_03,2025-04-21 09:06:21,559.13
ac_04,2025-04-21 09:06:21,272.47
mw_01,2025-04-21 09:06:21,0.0
rf_01,2025-04-21 09:06:21,58.58
dw_01,2025-04-21 09:06:21,0.0
sp_01,2025-04-21 09:06:21,0.0
sp_02,2025-04-21 09:06:21,0.0
sp_03,2025-04-21 09:06:21,0.0
sp_04,2025-04-21 09:06:21,0.0
sp_05,2025-04-21 09:06:21,0.0
sp_06,2025-04-21 09:06:21,0.0
sp_07,2025-04-21 09:06:21,0.0
wm_01,2025-04-21 09:06:21,981.62
tv_01,2025-04-21 09:06:21,0.0
B_01,2025-04-21 09:06:21,0.0
B_02,2025-04-21 09:06:21,0.0
B_03,2025-04-21 09:06:21,0.0
B_04,2025-04-21 09:06:21,0.0
B_05,2025-04-21 09:06:21,0.0
B_06,2025-04-21 09:06:21,0.0
B_07,2025-04-21 09:06:21,0.0
B_08,2025-04-21 09:06:21,0.0
B_09,2025-04-21 09:06:21,0.0
B_10,2025-04-21 09:06:21,0.0
ac_01,2025-04-21 09:36:21,0.0
ac_02,2025-04-21 09:36:21,0.0
ac_03,2025-04-21 09:36:21,437.76
ac_04,2025-04-21 09:36:21,331.01
mw_01,2025-04-21 09:36:21,0.0
rf_01,2025-04-21 09:36:21,48.0
dw_01,2025-04-21 09:36:21,0.0
sp_01,2025-04-21 09:36:21,0.0
sp_02,2025-04-21 09:36:21,0.0
sp_03,2025-04-21 09:36:21,0.0
sp_04,2025-04-21 09:36:21,0.0
sp_05,2025-04-21 09:36:21,0.0
sp_06,2025-04-21 09:36:21,0.0
sp_07,2025-04-21 09:36:21,0.0
wm_01,2025-04-21 09:36:21,761.03
tv_01,2025-04-21 09:36:21,0.0
B_01,2025-04-21 09:36:21,0.0
B_02,2025-04-21 09:36:21,0.0
B_03,2025-04-21 09:36:21,0.0
B_04,2025-04-21 09:36:21,0.0
B_05,2025-04-21 09:36:21,0.0
B_06,2025-04-21 09:36:21,0.0
B_07,2025-04-21 09:36:21,0.0
B_08,2025-04-21 09:36:21,0.0
B_09,2025-04-21 09:36:21,0.0
B_10,2025-04-21 09:36:21,0.0
ac_01,2025-04-21 10:06:21,102.51
ac_02,2025-04-21 10:06:21,0.0
ac_03,2025-04-21 10:06:21,427.13
ac_04,2025-04-21 10:06:21,286.26
mw_01,2025-04-21 10:06:21,0.0
rf_01,2025-04-21 10:06:21,71.78
dw_01,2025-04-21 10:06:21,0.0
sp_01,2025-04-21 10:06:21,0.0
sp_02,2025-04-21 10:06:21,0.0
sp_03,2025-04-21 10:06:21,0.0
sp_04,2025-04-21 10:06:21,0.0
sp_05,2025-04-21 10:06:21,0.0
sp_06,2025-04-21 10:06:21,0.0
sp_07,2025-04-21 10:06:21,0.0
wm_01,2025-04-21 10:06:21,0.0
tv_01,2025-04-21 10:06:21,0.0
B_01,2025-04-21 10:06:21,0.0
B_02,2025-04-21 10:06:21,0.0
B_03,2025-04-21 10:06:21,0.0
B_04,2025-04-21 10:06:21,0.0
B_05,2025-04-21 10:06:21,0.0
B_06,2025-04-21 10:06:21,0.0
B_07,2025-04-21 10:06:21,0.0
B_08,2025-04-21 10:06:21,0.0
B_09,2025-04-21 10:06:21,0.0
B_10,2025-04-21 10:06:21,0.0
ac_01,2025-04-21 10:36:21,0.0
ac_02,2025-04-21 10:36:21,0.0
ac_03,2025-04-21 10:36:21,427.16
ac_04,2025-04-21 10:36:21,222.09
mw_01,2025-04-21 10:36:21,0.0
rf_01,2025-04-21 10:36:21,75.18
dw_01,2025-04-21 10:36:21,0.0
sp_01,2025-04-21 10:36:21,0.0
sp_02,2025-04-21 10:36:21,0.0
sp_03,2025-04-21 10:36:21,0.0
sp_04,2025-04-21 10:36:21,0.0
sp_05,2025-04-21 10:36:21,0.0
sp_06,2025-04-21 10:36:21,0.0
sp_07,2025-04-21 10:36:21,256.73
wm_01,2025-04-21 10:36:21,0.0
tv_01,2025-04-21 10:36:21,0.0
B_01,2025-04-21 10:36:21,0.0
B_02,2025-04-21 10:36:21,0.0
B_03,2025-04-21 10:36:21,0.0
B_04,2025-04-21 10:36:21,0.0
B_05,2025-04-21 10:36:21,0.0
B_06,2025-04-21 10:36:21,0.0
B_07,2025-04-21 10:36:21,0.0
B_08,2025-04-21 10:36:21,0.0
B_09,2025-04-21 10:36:21,0.0
B_10,2025-04-21 10:36:21,0.0
ac_01,2025-04-21 11:06:21,0.0
ac_02,2025-04-21 11:06:21,0.0
ac_03,2025-04-21 11:06:21,547.85
ac_04,2025-04-21 11:06:21,258.22
mw_01,2025-04-21 11:06:21,0.0
rf_01,2025-04-21 11:06:21,78.37
dw_01,2025-04-21 11:06:21,0.0
sp_01,2025-04-21 11:06:21,0.0
sp_02,2025-04-21 11:06:21,279.57
sp_03,2025-04-21 11:06:21,0.0
sp_04,2025-04-21 11:06:21,0.0
sp_05,2025-04-21 11:06:21,222.38
sp_06,2025-04-21 11:06:21,0.0
sp_07,2025-04-21 11:06:21,0.0
wm_01,2025-04-21 11:06:21,0.0
tv_01,2025-04-21 11:06:21,0.0
B_01,2025-04-21 11:06:21,0.0
B_02,2025-04-21 11:06:21,0.0
B_03,2025-04-21 11:06:21,0.0
B_04,2025-04-21 11:06:21,0.0
B_05,2025-04-21 11:06:21,0.0
B_06,2025-04-21 11:06:21,0.0
B_07,2025-04-21 11:06:21,0.0
B_08,2025-04-21 11:06:21,0.0
B_09,2025-04-21 11:06:21,0.0
B_10,2025-04-21 11:06:21,0.0
ac_01,2025-04-21 11:36:21,101.65
ac_02,2025-04-21 11:36:21,0.0
